This file was produced by gsnoop                                                                                                 
Using spoolfile:  /500/solutions/2015a_astro/Dec-18/2015a_astro_minus3.spl                                                       
                                                                                                                                 
 VLBI source positions for epoch  51544.5 MJD                                                                                    
                                                                                                                                 
source name      |Right  Ascension |  Declination    |  Uncertainties     | cor  | mean  | first | last  |  observations         
IAU name|IVS name|Hr|Mn|  Seconds  |Deg|Mn| Seconds  |  Unc RA  |Unc Dec  |Ra-Dc |  MJD  |  MJD  |  MJD  |sess |delay |rates     
        |        |  |  |           |   |  |          |          |         |      |       |       |      |     |      |           
0        2050+226 20 53  9.36406113  22 48  1.4869578 0.00000884 0.0002088 0.1237 55411.4 52940.7 57012.1     4    146      0 GLO
0        2051-204 20 54 22.07244090 -20 16 16.8187337 0.00000459 0.0001538 -.0508 55592.1 53153.2 57012.1     3    260      0 GLO
0        2052+239 20 54 29.53311365  24 07 33.7657377 0.00005087 0.0009258 0.5366 57275.7 57275.7 57275.7     1     54      0 GLO
0        2054+611 20 55 38.83832504  61 22  0.6382844 0.00001835 0.0001149 -.2058 53379.6 49577.0 57012.1     4    195      0 GLO
0        2053-044 20 55 50.25798727 -04 16 47.0807540 0.00000531 0.0001630 -.1438 55498.1 50576.2 57219.8     6    363      0 GLO
0        2053-127 20 55 51.19934187 -12 34 44.2389015 0.00000674 0.0002145 0.0232 56331.1 53153.2 57012.1     2    102      0 GLO
0        2052-474 20 56 16.35981250 -47 14 47.6277527 0.00000085 0.0000100 -.0956 55916.8 48162.4 57336.7   907  16889      0 GLO
0        2053-323 20 56 25.07022190 -32 08 47.8000182 0.00000571 0.0001962 -.2814 55991.5 53126.1 57012.1     2     99      0 GLO
0        2054-075 20 57 21.04591615 -07 19 39.6344647 0.00000911 0.0002839 -.2272 55518.7 55518.7 55518.7     1     73      0 GLO
0        2054-377 20 57 41.60344406 -37 34  2.9904203 0.00000952 0.0002264 -.0589 51583.5 48162.4 53131.8    12    119      0 GLO
0        2056-369 20 59 41.59683177 -36 45 54.6073321 0.00004659 0.0024275 -.3726 54601.7 54601.7 54601.7     1     15      0 GLO
0        2057+235 21 00  4.83475370  23 47  3.4052395 0.00004886 0.0010515 0.5497 57275.7 57275.7 57275.7     1     55      0 GLO
0        2058+260 21 00 39.10011517  26 15 37.0248422 0.00002210 0.0003823 -.2418 56084.8 53134.5 57012.1     2     92      0 GLO
0        2059+560 21 00 54.97433507  56 12 36.6569009 0.00001960 0.0001297 -.0576 55696.5 54112.8 55741.7     2     72      0 GLO
0        2058-297 21 01  1.65998185 -29 33 27.8362339 0.00000585 0.0000954 -.0717 53325.1 50688.3 55545.7    23    183      0 GLO
0        2059+034 21 01 38.83415727  03 41 31.3207564 0.00000035 0.0000072 0.0888 55842.8 48434.7 57325.8   567  18311      0 GLO
0        2058-425 21 01 59.11407539 -42 19 16.1624025 0.00008991 0.0019058 0.4502 51004.8 48162.4 52409.7     6     27      0 GLO
0        2100+468 21 02 17.05607980  47 02 16.2533149 0.00002483 0.0003816 0.0347 52066.0 49177.8 53126.1     4     41      0 GLO
0        2101+600 21 02 40.21918859  60 15  9.8366371 0.00007757 0.0003776 -.1352 53793.9 49577.0 54088.1     2     46      0 GLO
0        2102+677 21 02 43.80744410  67 58 19.8348975 0.00002152 0.0001386 -.3075 57010.6 49827.5 57099.3     2     82      0 GLO
0        2059-334 21 02 45.88599083 -33 13 16.2018163 0.00001739 0.0006847 0.1132 56242.1 53134.5 57099.3     2     74      0 GLO
0        2101-097 21 03 53.24192188 -09 33 41.6512992 0.00002986 0.0011201 -.8186 57047.0 57047.0 57047.0     1     36      0 GLO
0        2102+003 21 05  7.71542669  00 33 25.0080563 0.00001232 0.0004103 -.1572 54921.2 53560.8 56662.4     2     57      0 GLO
0        2059-786 21 05 44.96143833 -78 25 34.5470550 0.00002757 0.0000853 0.1568 52287.3 47626.5 55420.7    25    106      0 GLO
0        2103+213 21 06 10.81818863  21 35 35.9965123 0.00000669 0.0002083 -.2502 52722.8 50085.5 53134.5     3     88      0 GLO
0        2103+023 21 06 28.14880698  02 31 37.8007962 0.00000933 0.0003333 -.2868 54507.1 53561.9 56662.4     2     82      0 GLO
0        2102-659 21 06 59.72193098 -65 47 43.5857488 0.00004518 0.0003952 0.0211 53292.2 52861.2 55784.7    12     41      0 GLO
0        2104-173 21 07 27.02176145 -17 08 10.3583824 0.00000493 0.0001773 -.1598 56035.4 53523.9 57012.1     2    125      0 GLO
0        2105-293 21 08  7.40066149 -29 11 17.1670046 0.00000850 0.0002679 -.2604 55350.2 53573.0 55454.7     2     72      0 GLO
0        2105-250 21 08 12.31978352 -24 52 33.3226169 0.00000697 0.0002534 -.0085 56375.5 53153.2 57012.1     2     97      0 GLO
0        2105-212 21 08 29.34532126 -21 01 38.1915636 0.00015951 0.0028943 0.1041 57012.1 57012.1 57012.1     1     13      0 GLO
0        2106+143 21 08 41.03214731  14 30 27.0124916 0.00000154 0.0000294 -.0318 53777.9 50085.5 57336.7    41   1224      0 GLO
0        2111+801 21 09 19.16440271  80 21 11.2272377 0.00016658 0.0004313 0.3095 56302.8 56302.8 56302.8     1     42      0 GLO
0        2107+353 21 09 31.87872056  35 32 57.5978127 0.00000515 0.0000999 0.0499 52377.1 50242.8 56879.0     2    199      0 GLO
0        2106-413 21 09 33.18857934 -41 10 20.6054715 0.00000330 0.0000482 0.0011 54261.8 47626.5 57218.7    82    927      0 GLO
0        2107-105 21 10  0.97899112 -10 20 57.3195520 0.00000920 0.0002503 -.2246 51155.0 50576.2 55784.7     2     81      0 GLO
0        2107-016 21 10 22.61907249 -01 26 58.2421269 0.00000898 0.0002646 0.0308 55214.6 53153.2 57047.0     2    119      0 GLO
0        2111+400 21 13 29.48626674  40 12 51.3880143 0.00001507 0.0001953 -.1120 55886.6 53153.2 57012.1     2    120      0 GLO
0        2111+111 21 13 54.71452535  11 21 25.3968476 0.00001055 0.0003039 -.2270 56834.7 56834.7 56834.7     1     65      0 GLO
0        2112+463 21 14 32.87571227  46 34 39.3015577 0.00002109 0.0002339 0.0445 57012.1 57012.1 57012.1     1     66      0 GLO
0        2112+283 21 14 58.33362966  28 32 57.1966831 0.00000286 0.0000681 -.0360 55936.8 50219.8 57219.8     6    464      0 GLO
0        2112-144 21 15 18.43555638 -14 16 43.3720409 0.00000405 0.0001395 -.2939 55634.3 53552.8 57012.1     3    210      0 GLO
0        2113+293 21 15 29.41345533  29 33 38.3669103 0.00000025 0.0000055 0.0536 54651.3 46977.9 57336.7  1099  44394      0 GLO
0        2109-811 21 16 30.84583691 -80 53 55.2231385 0.00003950 0.0000720 -.1090 51316.3 48043.8 55420.7    33    173      0 GLO
0        2114+053 21 16 36.63486942  05 36 17.0454204 0.00000705 0.0002588 -.1326 54853.9 54112.8 56662.4     2     86      0 GLO
0        2114+022 21 16 50.74494715  02 25 46.2703654 0.00011825 0.0044793 0.4716 56879.0 56879.0 56879.0     1     15      0 GLO
0        2114+048 21 17 20.75709074  05 03  4.1130443 0.00000779 0.0002815 -.4470 51155.1 49914.7 56662.4     2    136      0 GLO
0        2116+543 21 17 56.48455389  54 31 32.5020013 0.00001208 0.0001062 0.0644 56388.8 53573.0 56875.5     2     95      0 GLO
0        2115-305 21 18 10.59766805 -30 19 11.6063192 0.00013538 0.0016501 -.7526 51557.0 48162.4 53642.7     4     12      0 GLO
0        2116-068 21 18 43.24216435 -06 36 17.9982873 0.00000991 0.0003331 -.0534 55436.9 53503.7 55847.8     2     97      0 GLO
0        2116-238 21 19 28.89059569 -23 40 29.7245021 0.00002882 0.0009801 -.4603 57012.1 57012.1 57012.1     1     59      0 GLO
0        2119+709 21 19 54.16448010  71 10 36.1022422 0.00005027 0.0001331 -.2056 55374.7 49827.5 56818.4     3    111      0 GLO
0        2117-250 21 20 15.39762144 -24 50 51.1117418 0.00006230 0.0022199 -.3207 57012.1 57012.1 57012.1     1     37      0 GLO
0        2117+025 21 20 28.53013725  02 46 34.3097129 0.00008923 0.0043081 0.0434 56879.0 56879.0 56879.0     1     23      0 GLO
0        2118+443 21 20 31.77417567  44 34 34.2630745 0.00008145 0.0005053 -.2177 55759.6 50306.3 57012.1     3     36      0 GLO
0        2118+053 21 20 41.18230917  05 33 45.0083108 0.00000710 0.0002335 -.2248 54025.4 53134.5 56662.4     2     99      0 GLO
0        2119+664 21 20 46.20176245  66 42 20.2330216 0.00003012 0.0001973 -.2005 56344.0 49827.5 57099.3     3     82      0 GLO
0        2118-037 21 20 48.47351639 -03 30 28.9296985 0.00000693 0.0002234 0.0293 55744.8 53561.9 57047.0     2     91      0 GLO
0        2118+188 21 21  0.60664416  19 01 28.2789364 0.00000797 0.0001918 -.0437 54196.2 50085.5 57099.3     4    148      0 GLO
0        2117-614 21 21  4.07415955 -61 11 24.6247916 0.00002353 0.0001934 0.5093 54064.9 52861.2 55784.7    17     66      0 GLO
0        2118-372 21 21 13.19377395 -37 03  8.9021125 0.00000836 0.0002656 -.3953 55721.9 53126.1 57099.3     2     75      0 GLO
0        2118-266 21 21 18.50032539 -26 28 53.9268046 0.00005684 0.0016213 0.1360 57099.3 57099.3 57099.3     1     23      0 GLO
0        2117-642 21 21 55.02150695 -64 04 30.0418287 0.00049293 0.0029942 -.2620 53565.2 52887.6 54457.4     4     14      0 GLO
0        2121+547 21 23  5.31346809  55 00 27.3253741 0.00001271 0.0001486 -.5985 52763.0 49577.0 53134.5     4    122      0 GLO
0        2120+099 21 23 13.35858865  10 07 54.9443248 0.00002600 0.0008389 -.4296 50334.7 49914.7 50700.6     2     58      0 GLO
0        2121+460 21 23 31.82846712  46 14 22.9607064 0.00001038 0.0001299 0.1659 55557.4 50306.3 57219.8     6    312      0 GLO
0        2120-055 21 23 35.30414979 -05 19 45.2401665 0.00002941 0.0009440 0.2675 57047.0 57047.0 57047.0     1     28      0 GLO
         2121+053 21 23 44.51740255 +05 35 22.0930092 0.00001935 0.0003128 0.0000 50938.3 44774.0 57102.7  1500  51630      0 ARC
0        2120-309 21 23 48.59955495 -30 46  5.4385719 0.00000971 0.0003209 -.1922 54965.8 54965.8 54965.8     1     70      0 GLO
0        2121-199 21 24 44.64019682 -19 41 43.3741223 0.00000796 0.0002678 0.0534 56036.8 56036.8 56036.8     1     64      0 GLO
0        2122-148 21 24 55.34971961 -14 38 13.3196575 0.00000991 0.0003079 0.0757 56238.7 53561.9 57012.1     2    116      0 GLO
0        2123+244 21 25 26.17068960  24 42  3.5849851 0.00000641 0.0001982 -.1911 56695.2 53126.1 57012.1     3     98      0 GLO
0        2124+641 21 25 27.44702641  64 23 39.3557906 0.00001521 0.0001876 -.3655 53438.7 49827.5 57099.3     2    147      0 GLO
0        2122+044 21 25 29.25544018  04 41 35.5216691 0.00000508 0.0001474 0.2009 53396.8 49914.7 56879.0     2    216      0 GLO
0        2122-238 21 25 52.12226632 -23 38 11.7397425 0.00001161 0.0004675 -.1918 54965.8 54965.8 54965.8     1     66      0 GLO
0        2123-071 21 26 19.66024402 -06 54  8.9361255 0.00002471 0.0008267 -.1839 57047.0 57047.0 57047.0     1     45      0 GLO
0        2123-463 21 26 30.70425878 -46 05 47.8920395 0.00000481 0.0000916 0.1042 55894.5 53223.4 57140.7    32    234      0 GLO
0        2123-015 21 26 32.75746130 -01 19 32.4057600 0.00000609 0.0002078 -.1320 53550.7 50576.2 57047.0     2    124      0 GLO
0        2126-158 21 29 12.17589444 -15 38 41.0416251 0.00000055 0.0000166 -.0439 54241.8 47176.5 57330.7   942   9251      0 GLO
0        2126-185 21 29 21.41910464 -18 21 22.7902889 0.00000416 0.0001421 -.1340 53729.4 50632.3 57012.1     3    242      0 GLO
0        2127+085 21 30 16.24974710  08 43 55.9276323 0.00000487 0.0001562 -.0573 54122.2 52409.7 57012.1     2    215      0 GLO
0        2127-096 21 30 19.08826202 -09 27 37.4352203 0.00000111 0.0000230 0.0454 55667.8 50576.2 57315.7   121   1952      0 GLO
0        2128+048 21 30 32.87739280  05 02 17.4743130 0.00001099 0.0002127 -.0191 50249.6 47288.7 52409.7    27    164      0 GLO
         2128-123 21 31 35.26175264 -12 07  4.7961533 0.00003167 0.0007820 0.0000 51302.3 45466.0 57138.7  1001  15191      0 ARC
0        2136+824 21 33 34.07966799  82 39  6.0533914 0.00018152 0.0003759 -.7849 51272.1 50688.3 54482.7     2     78      0 GLO
0        2131+145 21 33 37.38927767  14 43 46.4640653 0.00001565 0.0004123 -.5140 55776.7 55776.7 55776.7     1     64      0 GLO
0        2130-425 21 34  1.17228275 -42 18 43.2491542 0.00002187 0.0006870 -.4551 56288.3 53134.5 57099.3     2     44      0 GLO
0        2131-021 21 34 10.30959486 -01 53 17.2389088 0.00000083 0.0000177 -.0666 55226.9 47176.5 57295.7   178   4223      0 GLO
0        2132+406 21 34 24.10675909  40 50 11.3326697 0.00001061 0.0001531 -.1723 57012.1 57012.1 57012.1     1     81      0 GLO
0        2131-340 21 34 50.82455266 -33 51 14.7517236 0.00001136 0.0003876 -.1094 55413.8 55413.8 55413.8     1     60      0 GLO
0        2133+469 21 35 51.05766868  47 10 22.1734488 0.00002803 0.0003843 -.0040 57012.1 57012.1 57012.1     1     53      0 GLO
0        2134+428 21 36 24.00637075  43 01 42.4735691 0.00001063 0.0001363 -.0748 56103.6 53573.0 57012.1     2    106      0 GLO
         2134+00  21 36 38.58630645 +00 41 54.2127425 0.00004936 0.0012251 0.0000 50682.7 44090.1 57275.3  1190  28266      0 ARC
0        2135+508 21 37  0.98618748  51 01 36.1292686 0.00000837 0.0000718 -.0267 54859.0 52306.7 56875.5     2    145      0 GLO
0        2135+347 21 37 44.10276335  34 55 42.0919486 0.00001079 0.0001649 0.1876 56366.1 53134.5 56879.0     2     73      0 GLO
0        2135-209 21 37 50.00787007 -20 42 31.6726723 0.00002873 0.0008300 -.2375 56001.0 52306.7 57099.3     2     48      0 GLO
0        2135-248 21 38 37.18109797 -24 39 54.4663408 0.00000474 0.0001726 -.2125 53165.8 50632.3 57099.3     3    208      0 GLO
0        2135-184 21 38 41.92681439 -18 10 44.3758773 0.00006478 0.0013560 -.2072 56690.4 50632.3 57275.7    13    147      0 GLO
0        2136-190 21 38 47.44905741 -18 49 30.6734058 0.00001149 0.0003499 0.2498 56459.4 53560.8 57099.3     2     94      0 GLO
0        2136+141 21 39  1.30926868  14 23 35.9921565 0.00000022 0.0000045 -.0804 53593.3 45466.3 57218.7  1182  52818      0 GLO
0        2136-251 21 39 13.22893122 -24 54 15.0665560 0.00002303 0.0006529 0.0797 55371.8 55371.8 55371.8     1     45      0 GLO
0        2137+130 21 39 38.14053660  13 16 13.0487428 0.00001209 0.0003837 -.1740 55176.7 53561.9 56662.4     2     48      0 GLO
0        2137+011 21 39 42.50886022  01 22 27.1674401 0.00000937 0.0002896 -.2584 54103.3 49914.7 57012.1     2    122      0 GLO
0        2138+389 21 40 16.94710746  39 11 44.8545486 0.00001039 0.0001617 -.2030 55439.4 50242.8 57012.1     2     99      0 GLO
0        2137-196 21 40 46.86017126 -19 23 56.0463235 0.00000885 0.0002947 -.3210 56319.5 53573.0 57099.3     2    104      0 GLO
0        2138-283 21 40 56.52525984 -28 04 59.9459419 0.00002339 0.0007250 -.5432 56315.7 53503.7 57099.3     2     78      0 GLO
0        2138-377 21 41 52.44897326 -37 29 12.9911280 0.00001233 0.0001947 0.0986 54063.2 53126.1 55210.7    19     84      0 GLO
0        2139-260 21 42 15.92643502 -25 51 26.5961645 0.00001069 0.0003634 -.1467 56733.7 53523.9 57099.3     2     88      0 GLO
0        2139-249 21 42 30.95904038 -24 44 38.8317820 0.00000461 0.0001528 -.0824 56025.3 54112.8 57099.3     3    215      0 GLO
0        2140-048 21 42 36.90168651 -04 37 43.5123559 0.00000427 0.0001477 -.3322 55518.4 50576.2 56904.7     6    391      0 GLO
0        2139-232 21 42 41.94593863 -23 03 38.4771887 0.00000803 0.0002689 0.0489 56479.4 53560.8 57047.0     2     86      0 GLO
0        2140-260 21 43  5.05951354 -25 49 43.0299810 0.00001113 0.0003706 0.0731 57047.0 57047.0 57047.0     1     71      0 GLO
0        2141+175 21 43 35.54456506  17 43 48.7875640 0.00000041 0.0000065 0.0078 56055.3 53126.1 57325.8   193  12389      0 GLO
0        2141+333 21 43 50.13584148  33 37 10.8180501 0.00000861 0.0001694 -.0765 56413.5 53561.9 57012.1     2     98      0 GLO
0        2141-334 21 44 51.18563637 -33 12 55.0991628 0.00000769 0.0002496 -.2478 55782.1 53134.5 57159.0     3    108      0 GLO
0        2142+110 21 45 18.77507057  11 15 27.3123113 0.00000155 0.0000452 -.1857 55152.9 49914.7 57304.7    48   1397      0 GLO
0        2143-156 21 46 22.97932905 -15 25 43.8856472 0.00000106 0.0000228 -.0370 54906.2 48196.8 57336.7   214   3014      0 GLO
0        2144+568 21 46 25.93686448  57 03 24.6892891 0.00037809 0.0051994 -.2328 55964.3 53126.1 56875.5     4      9      0 GLO
0        2143-236 21 46 32.39422006 -23 26 34.0062956 0.00001148 0.0003411 -.2944 57047.0 57047.0 57047.0     1     63      0 GLO
0        2144+042 21 46 55.19196572  04 27 25.4777773 0.00000405 0.0001304 -.1954 55478.2 53560.8 57012.1     2    162      0 GLO
0        2144+092 21 47 10.16296772  09 29 46.6722606 0.00000077 0.0000181 0.0378 54693.1 45997.8 57322.7   109   3740      0 GLO
0        2142-758 21 47 12.73062317 -75 36 13.2249564 0.00000401 0.0000148 -.0008 56780.5 47626.5 57104.0    85   4890      0 GLO
0        2145+262 21 47 18.09195409  26 29 50.2744581 0.00002403 0.0006473 -.0646 57012.1 57012.1 57012.1     1     71      0 GLO
0        2144-065 21 47 21.88970456 -06 20 25.3410950 0.00001101 0.0003377 -.1027 56835.5 56809.7 57160.0     2     95      0 GLO
0        2144-362 21 47 31.12588537 -36 01 51.2727455 0.00001351 0.0004672 -.1119 56065.7 53126.1 56302.8     2     67      0 GLO
0        2145+082 21 47 55.21938989  08 30 11.8964390 0.00000349 0.0001299 -.0954 55740.9 49914.7 57198.7    19    536      0 GLO
         2145+067 21 48  5.45867202 +06 57 38.6041627 0.00001708 0.0002464 0.0000 50973.8 44774.0 57173.6  2320 107919      0 ARC
0        2146+608 21 48 16.04230600  61 07  5.7940585 0.00001335 0.0001148 0.0093 54709.7 52409.7 57099.3     2    157      0 GLO
0        2145-176 21 48 36.80084296 -17 23 44.0145038 0.00000403 0.0001384 -.1244 53993.4 50632.3 57099.3     2    152      0 GLO
0        2146+019 21 48 39.87699133  02 11 26.8515211 0.00001629 0.0004635 -.5531 55454.7 55454.7 55454.7     1     47      0 GLO
0        2147+077 21 49 35.26381649  07 56 25.3481731 0.00004538 0.0011913 0.0177 50193.0 49914.7 50700.6     2     48      0 GLO
0        2147-186 21 50  1.73570565 -18 22 26.1603656 0.00000607 0.0002101 -.1298 56606.7 56036.8 57099.3     2    151      0 GLO
0        2147+145 21 50 23.60736826  14 49 47.8908499 0.00006272 0.0017032 -.4238 54299.8 52409.7 56662.4     2     18      0 GLO
0        2147-284 21 50 53.08793949 -28 12 41.8145878 0.00000631 0.0002095 -.0762 55918.4 54112.8 57047.0     2    117      0 GLO
0        2148-279 21 51 21.90508310 -27 42 23.0090479 0.00000466 0.0001605 -.0381 55698.0 54088.1 57047.0     2    136      0 GLO
0        2149+069 21 51 31.42931769  07 09 26.7829402 0.00000415 0.0001196 -.2082 53201.9 49914.7 57012.1     2    190      0 GLO
0        2149+056 21 51 37.87549289  05 52 12.9544874 0.00000057 0.0000165 -.2054 54521.3 45466.3 57330.7   520   9122      0 GLO
0        2149-306 21 51 55.52397361 -30 27 53.6980990 0.00000119 0.0000224 0.0109 56134.2 47640.2 57174.0   105   4212      0 GLO
0        2146-783 21 52  3.15459424 -78 07  6.6393217 0.00004141 0.0001411 0.5711 52265.0 47626.5 55784.7    29     93      0 GLO
0        2150+173 21 52 24.81939806  17 34 37.7949744 0.00000107 0.0000222 -.0629 53602.7 47005.8 57252.7    75   2758      0 GLO
0        2151-118 21 53 50.24224627 -11 36 14.1112788 0.00000758 0.0002417 0.0894 55886.4 55741.7 55916.7     2     98      0 GLO
0        2151+431 21 53 50.95911843  43 22 54.5003877 0.00001060 0.0001078 -.2299 55513.4 53134.5 57099.3     2    135      0 GLO
0        2151-152 21 54  7.43879921 -15 01 31.4684889 0.00001401 0.0004600 0.5286 56118.1 53561.9 57099.3     2    137      0 GLO
0        2152+172 21 54 40.90050341  17 27 50.7940617 0.00000743 0.0001744 -.0393 53364.4 50085.5 57099.3     3    153      0 GLO
0        2152+226 21 55  6.45850601  22 50 22.2812309 0.00000682 0.0001034 -.1582 50563.9 50085.5 53020.8     6    195      0 GLO
0        2153+190 21 55 34.43695493  19 14 48.4837013 0.00001243 0.0003826 -.2440 55289.3 53573.0 56662.4     2     45      0 GLO
0        2153-119 21 55 50.71838697 -11 39 47.9781964 0.00001103 0.0003434 -.0454 56307.5 53560.8 57047.0     2     66      0 GLO
0        2153-008 21 56 14.75792845 -00 37  4.5946323 0.00000354 0.0001076 -.0692 53857.0 50576.2 56809.7     2    171      0 GLO
0        2153-204 21 56 33.75584619 -20 12 30.8939726 0.00001307 0.0004718 -.3090 56358.2 53560.8 56463.8     2     55      0 GLO
0        2154-037 21 56 50.15681979 -03 33 27.9477109 0.00001021 0.0002863 -.2348 56734.4 53573.0 56809.7     2     86      0 GLO
